"order_id";"shipping_days";"delivery_status";"late_delivery_risk";"customer_segment";"market";"order_city";"order_country";"order_date";"quantity";"Sales";"profit";"order_region";"shipping_date";"shipping_mode";"delivery_days";"delay_status"
1198;2;"Late delivery";1;"Corporate";"Pacific Asia";"Lianzhou";"China";"2024-03-10 00:00:00";2;199.9799957;"57.59000015";"Eastern Asia";"2024-03-12 00:00:00";"First Class";2;"Delayed"
1199;0;"Shipping on time";0;"Consumer";"LATAM";"Tegucigalpa";"Honduras";"2025-05-16 00:00:00";5;250.0;"22.28000069";"Central America";"2025-05-16 00:00:00";"Same Day";0;"On Time"
1200;5;"Late delivery";1;"Home Office";"USCA";"Little Rock";"Estados Unidos";"2024-07-10 00:00:00";1;129.9900055;"52.02000046";"South of  USA ";"2024-07-15 00:00:00";"Standard Class";5;"On Time"
1201;3;"Advance shipping";0;"Consumer";"USCA";"Columbus";"Estados Unidos";"2024-04-25 00:00:00";5;299.9500122;"119.8300018";"East of USA";"2024-04-28 00:00:00";"Standard Class";3;"On Time"
1202;5;"Late delivery";1;"Consumer";"LATAM";"San Salvador";"El Salvador";"2023-04-27 00:00:00";3;150.0;"32.63000107";"Central America";"2023-05-02 00:00:00";"Standard Class";5;"Delayed"
1203;2;"Late delivery";1;"Corporate";"Europe";"Ufa";"Rusia";"2024-12-24 00:00:00";1;199.9900055;"74.48000336";"Eastern Europe";"2024-12-26 00:00:00";"First Class";2;"Delayed"
1204;5;"Late delivery";1;"Consumer";"Pacific Asia";"Agra";"India";"2023-12-26 00:00:00";5;250.0;"116.3799973";"South Asia";"2023-12-31 00:00:00";"Standard Class";5;"On Time"
1205;6;"Late delivery";1;"Consumer";"Europe";"Sesto San Giovanni";"Italia";"2023-06-15 00:00:00";4;199.9199982;"63.86000061";"Southern Europe";"2023-06-21 00:00:00";"Standard Class";6;"On Time"
1206;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Kowloon";"Hong Kong";"2023-11-03 00:00:00";1;129.9900055;"61.77000046";"Eastern Asia";"2023-11-05 00:00:00";"Standard Class";2;"On Time"
1207;5;"Late delivery";1;"Consumer";"USCA";"Long Beach";"Estados Unidos";"2024-08-23 00:00:00";5;250.0;"71.25";"West of USA ";"2024-08-28 00:00:00";"Standard Class";5;"On Time"
1208;5;"Late delivery";1;"Corporate";"LATAM";"Gómez Palacio";"México";"2025-03-30 00:00:00";5;299.9500122;"32.88000107";"Central America";"2025-04-04 00:00:00";"Standard Class";5;"On Time"
1209;4;"Shipping canceled";0;"Corporate";"LATAM";"Miguel Hidalgo";"México";"2023-04-26 00:00:00";1;39.99000168;"8.640000343";"Central America";"2023-04-30 00:00:00";"Second Class";4;"On Time"
1210;4;"Late delivery";1;"Consumer";"Pacific Asia";"Estambul";"Turquía";"2024-10-01 00:00:00";5;250.0;"115.1999969";"West Asia";"2024-10-05 00:00:00";"Second Class";4;"Delayed"
1211;2;"Advance shipping";0;"Home Office";"Europe";"Koblenz";"Alemania";"2023-10-16 00:00:00";1;129.9900055;"44.84999847";"Western Europe";"2023-10-18 00:00:00";"Standard Class";2;"On Time"
1212;2;"Late delivery";1;"Home Office";"USCA";"Houston";"Estados Unidos";"2024-07-04 00:00:00";1;49.97999954;"-31.5";"US Center ";"2024-07-06 00:00:00";"First Class";2;"Delayed"
1213;5;"Late delivery";1;"Corporate";"LATAM";"Mixco";"Guatemala";"2023-03-07 00:00:00";1;299.980011;"-201.5899963";"Central America";"2023-03-12 00:00:00";"Standard Class";5;"On Time"
1214;2;"Advance shipping";0;"Consumer";"USCA";"Overland Park";"Estados Unidos";"2024-05-19 00:00:00";1;59.99000168;"17.01000023";"US Center ";"2024-05-21 00:00:00";"Standard Class";2;"On Time"
1215;5;"Late delivery";1;"Consumer";"LATAM";"Tegucigalpa";"Honduras";"2025-04-30 00:00:00";1;299.980011;"74.87999725";"Central America";"2025-05-05 00:00:00";"Standard Class";5;"On Time"
1216;3;"Advance shipping";0;"Corporate";"LATAM";"Guasave";"México";"2025-03-30 00:00:00";1;129.9900055;"58.59999847";"Central America";"2025-04-02 00:00:00";"Standard Class";3;"On Time"
1217;6;"Late delivery";1;"Consumer";"USCA";"Louisville";"Estados Unidos";"2024-07-04 00:00:00";3;95.97000122;"41.91999817";"South of  USA ";"2024-07-10 00:00:00";"Standard Class";6;"On Time"
1218;2;"Late delivery";1;"Consumer";"LATAM";"Mexico City";"México";"2023-04-22 00:00:00";4;159.9600067;"23.98999977";"Central America";"2023-04-24 00:00:00";"First Class";2;"Delayed"
1219;6;"Late delivery";1;"Home Office";"Pacific Asia";"Depok";"Indonesia";"2024-02-20 00:00:00";1;299.980011;"68.87999725";"Southeast Asia";"2024-02-26 00:00:00";"Second Class";6;"Delayed"
1220;1;"Late delivery";1;"Consumer";"Europe";"Marseille";"Francia";"2025-10-06 00:00:00";1;31.07999992;"6.929999828";"Western Europe";"2025-10-07 00:00:00";"Same Day";1;"On Time"
1221;5;"Late delivery";1;"Corporate";"Pacific Asia";"Valencia";"Filipinas";"2023-12-28 00:00:00";5;249.8999939;"71.47000122";"Southeast Asia";"2024-01-02 00:00:00";"Standard Class";5;"Delayed"
1222;4;"Shipping on time";0;"Corporate";"Europe";"Milan";"Italia";"2023-07-09 00:00:00";2;119.9800034;"46.0699997";"Southern Europe";"2023-07-13 00:00:00";"Standard Class";4;"Delayed"
1223;2;"Late delivery";1;"Corporate";"LATAM";"Panama City";"Panamá";"2023-02-19 00:00:00";1;129.9900055;"9.149999619";"Central America";"2023-02-21 00:00:00";"First Class";2;"Delayed"
1224;5;"Late delivery";1;"Consumer";"Europe";"Birmingham";"Reino Unido";"2025-07-01 00:00:00";1;399.980011;"161.9100037";"Northern Europe";"2025-07-06 00:00:00";"Standard Class";5;"Delayed"
1225;5;"Late delivery";1;"Consumer";"LATAM";"Ilopango";"El Salvador";"2023-04-17 00:00:00";1;299.980011;"122";"Central America";"2023-04-22 00:00:00";"Standard Class";5;"On Time"
1226;4;"Late delivery";1;"Consumer";"Pacific Asia";"Napier";"Nueva Zelanda";"2024-03-25 00:00:00";1;399.980011;"-147.0599976";"Oceania";"2024-03-29 00:00:00";"Second Class";4;"Delayed"
1227;2;"Shipping on time";0;"Corporate";"Africa";"Bertoua";"Camerún";"2024-12-22 00:00:00";1;199.9900055;"36.95999908";"Central Africa";"2024-12-24 00:00:00";"Second Class";2;"Delayed"
1228;5;"Late delivery";1;"Corporate";"USCA";"Tulsa";"Estados Unidos";"2024-06-30 00:00:00";1;129.9900055;"-175.8800049";"US Center ";"2024-07-05 00:00:00";"Standard Class";5;"Delayed"
1229;2;"Late delivery";1;"Consumer";"Europe";"Duisburg";"Alemania";"2025-10-22 00:00:00";1;357.1000061;"128.5599976";"Western Europe";"2025-10-24 00:00:00";"First Class";2;"Delayed"
1230;3;"Advance shipping";0;"Consumer";"Europe";"Metz";"Francia";"2025-08-14 00:00:00";1;129.9900055;"2.180000067";"Western Europe";"2025-08-17 00:00:00";"Standard Class";3;"Delayed"
1231;3;"Advance shipping";0;"Consumer";"USCA";"Philadelphia";"Estados Unidos";"2024-05-30 00:00:00";5;499.9500122;"-244.2599945";"East of USA";"2024-06-02 00:00:00";"Standard Class";3;"On Time"
1232;2;"Advance shipping";0;"Consumer";"Pacific Asia";"Manila";"Filipinas";"2023-12-24 00:00:00";5;199.9499969;"89.08000183";"Southeast Asia";"2023-12-26 00:00:00";"Standard Class";2;"On Time"
1233;2;"Late delivery";1;"Consumer";"LATAM";"Pindamonhangaba";"Brasil";"2025-01-31 00:00:00";5;249.8999939;"108.6299973";"South America";"2025-02-02 00:00:00";"First Class";2;"Delayed"
1234;2;"Advance shipping";0;"Consumer";"Pacific Asia";"Ajmer";"India";"2024-01-26 00:00:00";1;129.9900055;"34.40000153";"South Asia";"2024-01-28 00:00:00";"Standard Class";2;"On Time"
1235;3;"Advance shipping";0;"Corporate";"Europe";"Dortmund";"Alemania";"2025-08-21 00:00:00";1;129.9900055;"32.04000092";"Western Europe";"2025-08-24 00:00:00";"Standard Class";3;"On Time"
1236;2;"Advance shipping";0;"Consumer";"Europe";"Clermont-Ferrand";"Francia";"2023-08-28 00:00:00";1;199.9900055;"16.60000038";"Western Europe";"2023-08-30 00:00:00";"Standard Class";2;"Delayed"
1237;6;"Late delivery";1;"Consumer";"USCA";"Chicago";"Estados Unidos";"2024-05-06 00:00:00";4;239.9600067;"-55.79000092";"US Center ";"2024-05-12 00:00:00";"Standard Class";6;"On Time"
1238;3;"Advance shipping";0;"Home Office";"Pacific Asia";"Melbourne";"Australia";"2024-02-09 00:00:00";1;399.980011;"108.1500015";"Oceania";"2024-02-12 00:00:00";"Standard Class";3;"On Time"
1239;6;"Late delivery";1;"Corporate";"Pacific Asia";"Jaipur";"India";"2024-01-03 00:00:00";1;199.9900055;"14.60999966";"South Asia";"2024-01-09 00:00:00";"Standard Class";6;"On Time"
1240;3;"Advance shipping";0;"Corporate";"Europe";"Paris";"Francia";"2023-08-22 00:00:00";1;399.980011;"73.08000183";"Western Europe";"2023-08-25 00:00:00";"Standard Class";3;"Delayed"
1241;6;"Late delivery";1;"Home Office";"Pacific Asia";"Surakarta";"Indonesia";"2023-12-19 00:00:00";1;199.9900055;"52.40999985";"Southeast Asia";"2023-12-25 00:00:00";"Standard Class";6;"On Time"
1242;3;"Advance shipping";0;"Consumer";"USCA";"Dearborn";"Estados Unidos";"2024-04-10 00:00:00";1;50.0;"-31.52000046";"US Center ";"2024-04-13 00:00:00";"Standard Class";3;"On Time"
1243;5;"Late delivery";1;"Consumer";"Pacific Asia";"Kure";"Japón";"2024-02-28 00:00:00";3;299.9700012;"120.9499969";"Eastern Asia";"2024-03-04 00:00:00";"Standard Class";5;"On Time"
1244;3;"Advance shipping";0;"Consumer";"LATAM";"Santiago de Cuba";"Cuba";"2025-05-30 00:00:00";2;100.0;"46.56000137";"Caribbean";"2025-06-02 00:00:00";"Standard Class";3;"Delayed"
1245;5;"Late delivery";1;"Consumer";"Africa";"Ibadan";"Nigeria";"2024-12-20 00:00:00";1;50.0;"13.60999966";"West Africa";"2024-12-25 00:00:00";"Standard Class";5;"Delayed"
1246;2;"Late delivery";1;"Home Office";"Pacific Asia";"Esenyurt";"Turquía";"2024-08-31 00:00:00";1;399.980011;"0";"West Asia";"2024-09-02 00:00:00";"First Class";2;"Delayed"
1247;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Medan";"Indonesia";"2024-01-25 00:00:00";5;249.8999939;"69.08999634";"Southeast Asia";"2024-01-27 00:00:00";"Standard Class";2;"Delayed"
1248;2;"Advance shipping";0;"Consumer";"Pacific Asia";"Samarinda";"Indonesia";"2023-11-14 00:00:00";1;199.9900055;"67.3199997";"Southeast Asia";"2023-11-16 00:00:00";"Standard Class";2;"On Time"
1249;5;"Late delivery";1;"Corporate";"Europe";"Milan";"Italia";"2025-11-04 00:00:00";1;252.8800049;"-23.70999908";"Southern Europe";"2025-11-09 00:00:00";"Standard Class";5;"On Time"
1250;2;"Late delivery";1;"Consumer";"LATAM";"Managua";"Nicaragua";"2023-04-19 00:00:00";4;239.9600067;"73.0699997";"Central America";"2023-04-21 00:00:00";"First Class";2;"Delayed"
1251;5;"Late delivery";1;"Consumer";"USCA";"San Francisco";"Estados Unidos";"2024-06-20 00:00:00";1;299.980011;"33.90000153";"West of USA ";"2024-06-25 00:00:00";"Standard Class";5;"On Time"
1252;5;"Late delivery";1;"Consumer";"Europe";"Le Havre";"Francia";"2023-09-09 00:00:00";4;159.9600067;"38.00999832";"Western Europe";"2023-09-14 00:00:00";"Standard Class";5;"On Time"
1253;2;"Late delivery";1;"Consumer";"LATAM";"Managua";"Nicaragua";"2025-02-18 00:00:00";4;399.9599915;"114.8300018";"Central America";"2025-02-20 00:00:00";"First Class";2;"Delayed"
1254;2;"Advance shipping";0;"Home Office";"Pacific Asia";"Thane";"India";"2023-12-15 00:00:00";5;250.0;"108";"South Asia";"2023-12-17 00:00:00";"Standard Class";2;"On Time"
1255;5;"Late delivery";1;"Corporate";"LATAM";"São Paulo";"Brasil";"2025-01-22 00:00:00";1;49.97999954;"4.96999979";"South America";"2025-01-27 00:00:00";"Standard Class";5;"On Time"
1256;5;"Late delivery";1;"Corporate";"Europe";"Neubrandenburg";"Alemania";"2023-08-11 00:00:00";4;159.9600067;"59.02999878";"Western Europe";"2023-08-16 00:00:00";"Second Class";5;"Delayed"
1257;2;"Late delivery";1;"Consumer";"USCA";"Montréal";"Canada";"2024-08-27 00:00:00";5;250.0;"104.6299973";"Canada";"2024-08-29 00:00:00";"First Class";2;"Delayed"
1258;2;"Shipping on time";0;"Corporate";"Pacific Asia";"Xuzhou";"China";"2025-11-17 00:00:00";1;532.5800171;"117.6999969";"Eastern Asia";"2025-11-19 00:00:00";"Second Class";2;"On Time"
1259;2;"Late delivery";1;"Home Office";"LATAM";"Santo Domingo";"República Dominicana";"2023-05-06 00:00:00";2;199.9799957;"79.98999786";"Caribbean";"2023-05-08 00:00:00";"First Class";2;"Delayed"
1260;5;"Late delivery";1;"Consumer";"Europe";"Jerez de la Frontera";"España";"2023-06-21 00:00:00";1;399.980011;"169.1900024";"Southern Europe";"2023-06-26 00:00:00";"Standard Class";5;"On Time"
1261;6;"Late delivery";1;"Home Office";"Europe";"Capua";"Italia";"2025-08-16 00:00:00";5;250.0;"57.20000076";"Southern Europe";"2025-08-22 00:00:00";"Standard Class";6;"On Time"
1262;5;"Late delivery";1;"Corporate";"Africa";"Kinshasa";"República Democrática del Congo";"2024-10-24 00:00:00";5;250.0;"15.75";"Central Africa";"2024-10-29 00:00:00";"Standard Class";5;"Delayed"
1263;2;"Late delivery";1;"Corporate";"Europe";"Valencia";"España";"2023-06-10 00:00:00";1;199.9900055;"-12.27999973";"Southern Europe";"2023-06-12 00:00:00";"First Class";2;"Delayed"
1264;4;"Shipping on time";0;"Corporate";"Europe";"Madrid";"España";"2025-07-24 00:00:00";4;200.0;"61.59999847";"Southern Europe";"2025-07-28 00:00:00";"Standard Class";4;"On Time"
1265;2;"Shipping on time";0;"Corporate";"USCA";"Wilmington";"Estados Unidos";"2024-06-19 00:00:00";1;399.980011;"186.1100006";"East of USA";"2024-06-21 00:00:00";"Second Class";2;"Delayed"
1266;4;"Late delivery";1;"Home Office";"Africa";"Yaounde";"Camerún";"2024-12-13 00:00:00";3;179.9700012;"-36.43999863";"Central Africa";"2024-12-17 00:00:00";"Second Class";4;"On Time"
1267;3;"Advance shipping";0;"Home Office";"LATAM";"Lorena";"Brasil";"2023-03-19 00:00:00";1;49.97999954;"-63.97000122";"South America";"2023-03-22 00:00:00";"Standard Class";3;"Delayed"
1268;2;"Advance shipping";0;"Consumer";"Europe";"Salon-de-Provence";"Francia";"2023-09-10 00:00:00";1;399.980011;"186.2299957";"Western Europe";"2023-09-12 00:00:00";"Standard Class";2;"On Time"
1269;2;"Shipping on time";0;"Consumer";"LATAM";"San Miguelito";"Panamá";"2025-03-24 00:00:00";1;299.980011;"50.40000153";"Central America";"2025-03-26 00:00:00";"Second Class";2;"Delayed"
1270;2;"Late delivery";1;"Consumer";"Europe";"Berdyans'k";"Ucrania";"2024-10-22 00:00:00";5;199.9499969;"49.79000092";"Eastern Europe";"2024-10-24 00:00:00";"First Class";2;"Delayed"
1271;5;"Late delivery";1;"Consumer";"Pacific Asia";"Ninghai";"China";"2024-02-17 00:00:00";2;95.98000336;"29.37000084";"Eastern Asia";"2024-02-22 00:00:00";"Standard Class";5;"On Time"
1272;4;"Late delivery";1;"Home Office";"Pacific Asia";"Lismore";"Australia";"2024-02-16 00:00:00";1;399.980011;"131.1399994";"Oceania";"2024-02-20 00:00:00";"Second Class";4;"Delayed"
1273;2;"Late delivery";1;"Consumer";"LATAM";"Sancti Spíritus";"Cuba";"2023-03-14 00:00:00";1;299.980011;"105.7399979";"Caribbean";"2023-03-16 00:00:00";"First Class";2;"Delayed"
1274;4;"Shipping on time";0;"Corporate";"Pacific Asia";"Bangkok";"Tailandia";"2024-02-11 00:00:00";1;129.9900055;"-6.769999981";"Southeast Asia";"2024-02-15 00:00:00";"Standard Class";4;"On Time"
1275;4;"Shipping on time";0;"Corporate";"Africa";"Owerri";"Nigeria";"2024-12-11 00:00:00";1;299.980011;"120.5299988";"West Africa";"2024-12-15 00:00:00";"Standard Class";4;"On Time"
1276;4;"Late delivery";1;"Corporate";"Pacific Asia";"Newcastle";"Australia";"2023-12-19 00:00:00";1;59.99000168;"24.10000038";"Oceania";"2023-12-23 00:00:00";"Second Class";4;"On Time"
1277;2;"Late delivery";1;"Home Office";"Europe";"Reutlingen";"Alemania";"2023-07-20 00:00:00";3;74.97000122;"28.34000015";"Western Europe";"2023-07-22 00:00:00";"First Class";2;"Delayed"
1278;5;"Late delivery";1;"Consumer";"LATAM";"San Miguelito";"Panamá";"2025-05-06 00:00:00";1;199.9900055;"51.04000092";"Central America";"2025-05-11 00:00:00";"Standard Class";5;"Delayed"
1279;4;"Shipping on time";0;"Home Office";"Europe";"Lincoln";"Reino Unido";"2023-10-09 00:00:00";1;49.97999954;"-0.589999974";"Northern Europe";"2023-10-13 00:00:00";"Standard Class";4;"On Time"
1280;6;"Late delivery";1;"Corporate";"LATAM";"Mexico City";"México";"2025-05-07 00:00:00";4;199.9199982;"11.71000004";"Central America";"2025-05-13 00:00:00";"Standard Class";6;"Delayed"
1281;5;"Late delivery";1;"Corporate";"LATAM";"Quetzaltenango";"Guatemala";"2023-03-18 00:00:00";1;299.980011;"-31.04999924";"Central America";"2023-03-23 00:00:00";"Standard Class";5;"On Time"
1282;3;"Advance shipping";0;"Corporate";"Pacific Asia";"Kanpur";"India";"2023-12-31 00:00:00";1;15.98999977;"6.579999924";"South Asia";"2024-01-03 00:00:00";"Standard Class";3;"On Time"
1283;2;"Shipping on time";0;"Consumer";"LATAM";"Guadalajara";"México";"2025-03-30 00:00:00";1;129.9900055;"-207.0099945";"Central America";"2025-04-01 00:00:00";"Second Class";2;"On Time"
1284;2;"Shipping on time";0;"Consumer";"Pacific Asia";"Medan";"Indonesia";"2024-01-12 00:00:00";5;250.0;"0";"Southeast Asia";"2024-01-14 00:00:00";"Second Class";2;"Delayed"
1285;2;"Late delivery";1;"Corporate";"USCA";"Columbus";"Estados Unidos";"2024-04-03 00:00:00";5;499.9500122;"-27.0699997";"East of USA";"2024-04-05 00:00:00";"First Class";2;"Delayed"
1286;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Harbin";"China";"2023-10-31 00:00:00";5;199.9499969;"50.38999939";"Eastern Asia";"2023-11-02 00:00:00";"Standard Class";2;"On Time"
1287;0;"Shipping on time";0;"Consumer";"Pacific Asia";"Yakarta";"Indonesia";"2024-01-13 00:00:00";1;199.9900055;"-5";"Southeast Asia";"2024-01-13 00:00:00";"Same Day";0;"Delayed"
1288;3;"Late delivery";1;"Corporate";"LATAM";"Tlaquepaque";"México";"2023-02-27 00:00:00";4;239.9600067;"84.58999634";"Central America";"2023-03-02 00:00:00";"Second Class";3;"On Time"
1289;4;"Shipping on time";0;"Consumer";"LATAM";"San Cristóbal";"Venezuela";"2025-02-09 00:00:00";1;49.97999954;"20.48999977";"South America";"2025-02-13 00:00:00";"Standard Class";4;"Delayed"
1290;6;"Late delivery";1;"Consumer";"Europe";"Paris";"Francia";"2023-06-30 00:00:00";1;99.98999786;"35.25";"Western Europe";"2023-07-06 00:00:00";"Standard Class";6;"Delayed"
1291;6;"Late delivery";1;"Consumer";"LATAM";"Santo Domingo";"República Dominicana";"2025-01-29 00:00:00";1;199.9900055;"68.59999847";"Caribbean";"2025-02-04 00:00:00";"Standard Class";6;"On Time"
1292;5;"Late delivery";1;"Consumer";"LATAM";"Santiago de Chile";"Chile";"2023-01-14 00:00:00";1;129.9900055;"39.47000122";"South America";"2023-01-19 00:00:00";"Standard Class";5;"Delayed"
1293;6;"Late delivery";1;"Consumer";"USCA";"Everett";"Estados Unidos";"2024-04-24 00:00:00";1;399.980011;"133.8399963";"East of USA";"2024-04-30 00:00:00";"Standard Class";6;"Delayed"
1294;4;"Shipping on time";0;"Consumer";"Europe";"Nuremberg";"Alemania";"2025-06-26 00:00:00";3;149.9400024;"66.80000305";"Western Europe";"2025-06-30 00:00:00";"Standard Class";4;"On Time"
1295;6;"Late delivery";1;"Corporate";"Pacific Asia";"New Plymouth";"Nueva Zelanda";"2024-03-30 00:00:00";1;129.9900055;"42.63999939";"Oceania";"2024-04-05 00:00:00";"Standard Class";6;"Delayed"
1296;4;"Shipping on time";0;"Consumer";"Pacific Asia";"Dubbo";"Australia";"2023-10-27 00:00:00";3;150.0;"-341.9299927";"Oceania";"2023-10-31 00:00:00";"Standard Class";4;"Delayed"
1297;2;"Late delivery";1;"Consumer";"Europe";"Hamburgo";"Alemania";"2023-06-13 00:00:00";1;399.980011;"84";"Western Europe";"2023-06-15 00:00:00";"First Class";2;"Delayed"
1298;2;"Late delivery";1;"Consumer";"LATAM";"Baní";"República Dominicana";"2023-05-01 00:00:00";3;179.9700012;"10.53999996";"Caribbean";"2023-05-03 00:00:00";"First Class";2;"Delayed"
1299;3;"Late delivery";1;"Consumer";"USCA";"Jonesboro";"Estados Unidos";"2024-04-18 00:00:00";5;250.0;"100.8000031";"South of  USA ";"2024-04-21 00:00:00";"Second Class";3;"Delayed"
1300;3;"Advance shipping";0;"Home Office";"Europe";"Helmond";"Países Bajos";"2023-06-13 00:00:00";2;99.95999908;"44.08000183";"Western Europe";"2023-06-16 00:00:00";"Standard Class";3;"Delayed"
1301;3;"Advance shipping";0;"Corporate";"USCA";"Buffalo";"Estados Unidos";"2024-07-06 00:00:00";1;299.980011;"30";"East of USA";"2024-07-09 00:00:00";"Standard Class";3;"On Time"
1302;2;"Advance shipping";0;"Corporate";"Pacific Asia";"Bacoor";"Filipinas";"2024-02-01 00:00:00";5;159.9499969;"66.80000305";"Southeast Asia";"2024-02-03 00:00:00";"Standard Class";2;"On Time"
1303;6;"Late delivery";1;"Consumer";"Pacific Asia";"Chittagong";"Bangladés";"2023-11-03 00:00:00";4;207.9600067;"10.73999977";"South Asia";"2023-11-09 00:00:00";"Standard Class";6;"Delayed"
1304;2;"Shipping on time";0;"Consumer";"Europe";"Munich";"Alemania";"2023-07-28 00:00:00";4;200.0;"60.90000153";"Western Europe";"2023-07-30 00:00:00";"Second Class";2;"Delayed"
1305;4;"Shipping on time";0;"Home Office";"Pacific Asia";"Singapur";"Singapur";"2024-01-03 00:00:00";1;399.980011;"104.4899979";"Southeast Asia";"2024-01-07 00:00:00";"Standard Class";4;"Delayed"
1306;2;"Late delivery";1;"Home Office";"LATAM";"Irapuato";"México";"2023-02-18 00:00:00";1;129.9900055;"59.79999924";"Central America";"2023-02-20 00:00:00";"First Class";2;"Delayed"
